"sample"	"%IncMSE"	"IncNodePurity"	"feature"
"sup45_ts_37C"	1.59487458408715	87.8606016345372	"nt_m08"
"sup45_ts_37C"	2.35906723698228	110.078787347532	"nt_m09"
"sup45_ts_37C"	-2.30094783580733	115.658029532958	"nt_m10"
"sup45_ts_37C"	1.01548162126865	109.113900871529	"nt_m11"
"sup45_ts_37C"	-2.9515140181361	92.4883562721399	"nt_m12"
"sup45_ts_37C"	0.697624763972374	104.525362944277	"nt_m13"
"sup45_ts_37C"	1.20592467812108	99.4275581567601	"nt_m14"
"sup45_ts_37C"	0.426855207700641	102.677157711204	"nt_m15"
"sup45_ts_37C"	-2.13982695608443	112.475103549067	"nt_m16"
"sup45_ts_37C"	0.822577095045582	96.246975377408	"nt_m17"
"sup45_ts_37C"	0.659436635461779	104.323895816383	"nt_m18"
"sup45_ts_37C"	1.28500652898644	102.525451199669	"stop_codon"
"sup45_ts_37C"	2.75212819179854	116.325640379369	"nt_p04"
"sup45_ts_37C"	-0.0880001939432943	124.504488863821	"nt_p05"
"sup45_ts_37C"	4.25335104656677	147.585264467037	"nt_p06"
"sup45_ts_37C"	0.627250793858859	120.785327460447	"nt_p07"
"sup45_ts_37C"	1.5600254705588	108.104005058881	"nt_p08"
"sup45_ts_37C"	2.58972919556201	149.747609210255	"nt_p09"
"sup45_ts_37C"	1.39688023455215	107.031315547875	"nt_p10"
"sup45_ts_37C"	1.96462298088385	106.78954297616	"nt_p11"
"sup45_ts_37C"	-0.561694529139169	105.737989912272	"nt_p12"
"sup45_ts_37C"	0.387228868597888	114.172097273401	"nt_p13"
"sup45_ts_37C"	1.60345262561424	111.547611437239	"nt_p14"
"sup45_ts_37C"	0.380757698217328	110.566502452299	"nt_p15"
"sup45_ts_37C"	1.29667229496603	126.336740900819	"nt_p16"
"sup45_ts_37C"	23.5819598860863	1089.41486121059	"nis_stop"
"sup45_ts_37C"	2.33009114917403	257.905711886573	"l_utr3"
"sup45_ts_37C"	3.14196573726191	318.540813776284	"MFE"
"sup45_ts_37C"	2.12605861798277	201.671203381557	"dist_bp"
"sup45_ts_37C"	-0.93272468472424	117.11009208261	"random_factor"
"sup45_ts_37C"	-0.158901557270212	228.077192637387	"random_num"
"sup45_wt"	2.13098545491746	20.8948082220943	"tunnel_lower_neg_charge"
"sup45_wt"	-0.357839418951672	30.1091338430171	"tunnel_lower_no_charge"
"sup45_wt"	2.18542128956523	26.7844847507806	"tunnel_lower_pos_charge"
"sup45_wt"	-0.223449542078095	14.1516537144771	"tunnel_lower_aromatic"
"sup45_wt"	-0.971618366877427	31.9494428933012	"tunnel_lower_polar"
"sup45_wt"	0.512068623498109	35.1855626910412	"tunnel_lower_nonpolar"
"sup45_wt"	0.549572610003332	21.845713014964	"tunnel_lower_v_hydrophobic"
"sup45_wt"	-1.22667798816992	16.1348286999221	"tunnel_lower_hydrophobic"
"sup45_wt"	2.06118848265386	21.1826310726508	"tunnel_lower_neutral"
"sup45_wt"	0.223693157777947	34.6454963566382	"tunnel_lower_hydrophilic"
"sup45_wt"	1.82687347725928	18.4079047850462	"tunnel_central_neg_charge"
"sup45_wt"	2.2464197156752	19.5030001993806	"tunnel_central_no_charge"
"sup45_wt"	1.44547291254931	18.3812863068999	"tunnel_central_pos_charge"
"sup45_wt"	0.367092334367205	12.030139686843	"tunnel_central_aromatic"
"sup45_wt"	1.24239797538493	28.9948400178159	"tunnel_central_polar"
"sup45_wt"	0.202608957456941	20.7379052952234	"tunnel_central_nonpolar"
"sup45_wt"	-1.10817382958878	15.7305115139485	"tunnel_central_v_hydrophobic"
"sup45_wt"	0.30626466478066	12.0757861966068	"tunnel_central_hydrophobic"
"sup45_wt"	-0.453092798197801	20.8495573377076	"tunnel_central_neutral"
"sup45_wt"	0.331723452833216	24.9837917276063	"tunnel_central_hydrophilic"
"sup45_wt"	-1.31733355223187	14.9969320554824	"tunnel_constriction_neg_charge"
"sup45_wt"	-0.117472357990995	10.6313071062454	"tunnel_constriction_no_charge"
